FREQ,Frequency,CURR_DENOM,Currency of denomination,BORROWERS_CTY,Borrowers' country,BORROWERS_SECTOR,Borrowers' sector,LENDERS_SECTOR,Lending sector,L_POS_TYPE,Position type,L_INSTR,Type of instruments,UNIT_MEASURE,Unit of measure,TITLE,UNIT_MULT,Unit Multiplier,DECIMALS,Decimals,COLLECTION,Collection Indicator,AVAILABILITY,Availability,Series,1977-Q4,1978-Q1,1978-Q2,1978-Q3,1978-Q4,1979-Q1,1979-Q2,1979-Q3,1979-Q4,1980-Q1,1980-Q2,1980-Q3,1980-Q4,1981-Q1,1981-Q2,1981-Q3,1981-Q4,1982-Q1,1982-Q2,1982-Q3,1982-Q4,1983-Q1,1983-Q2,1983-Q3,1983-Q4,1984-Q1,1984-Q2,1984-Q3,1984-Q4,1985-Q1,1985-Q2,1985-Q3,1985-Q4,1986-Q1,1986-Q2,1986-Q3,1986-Q4,1987-Q1,1987-Q2,1987-Q3,1987-Q4,1988-Q1,1988-Q2,1988-Q3,1988-Q4,1989-Q1,1989-Q2,1989-Q3,1989-Q4,1990-Q1,1990-Q2,1990-Q3,1990-Q4,1991-Q1,1991-Q2,1991-Q3,1991-Q4,1992-Q1,1992-Q2,1992-Q3,1992-Q4,1993-Q1,1993-Q2,1993-Q3,1993-Q4,1994-Q1,1994-Q2,1994-Q3,1994-Q4,1995-Q1,1995-Q2,1995-Q3,1995-Q4,1996-Q1,1996-Q2,1996-Q3,1996-Q4,1997-Q1,1997-Q2,1997-Q3,1997-Q4,1998-Q1,1998-Q2,1998-Q3,1998-Q4,1999-Q1,1999-Q2,1999-Q3,1999-Q4,2000-Q1,2000-Q2,2000-Q3,2000-Q4,2001-Q1,2001-Q2,2001-Q3,2001-Q4,2002-Q1,2002-Q2,2002-Q3,2002-Q4,2003-Q1,2003-Q2,2003-Q3,2003-Q4,2004-Q1,2004-Q2,2004-Q3,2004-Q4,2005-Q1,2005-Q2,2005-Q3,2005-Q4,2006-Q1,2006-Q2,2006-Q3,2006-Q4,2007-Q1,2007-Q2,2007-Q3,2007-Q4,2008-Q1,2008-Q2,2008-Q3,2008-Q4,2009-Q1,2009-Q2,2009-Q3,2009-Q4,2010-Q1,2010-Q2,2010-Q3,2010-Q4,2011-Q1,2011-Q2,2011-Q3,2011-Q4,2012-Q1,2012-Q2,2012-Q3,2012-Q4,2013-Q1,2013-Q2,2013-Q3,2013-Q4,2014-Q1,2014-Q2,2014-Q3,2014-Q4,2015-Q1,2015-Q2,2015-Q3,2015-Q4,2016-Q1,2016-Q2,2016-Q3,2016-Q4,2017-Q1,2017-Q2,2017-Q3,2017-Q4,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1
Q,Quarterly,JPY,Yen,4T,Emerging market and developing economies,N,"Non-banks, total",B,"Banks, total",I,Cross-border & Local in FCY,G,Loans and deposits,JPY,Yen,,6,Millions,0,Zero,,,,,Q:JPY:4T:N:B:I:G:JPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6876021.051,6595983.605,6177875.744,6193471.552,6525911.74,5980727.559,5954804.168,5763647.645,5884637.111,5723027.083,5773772.387,5624425.44,5465566.754,5815002.958,5483628.344,4860332.709,4186343.627,4348808.119,4267146.372,4315462.765,4635236.889,4899146.001,5254043.202,5877876.845,5790960.423,5626451.902,5977511.145,6093011.539,6630586.317,6783336.38,7243107.888,7514478.55,8054263.713,8435289.395,8742319.015,7973285.323,7567023.929,7517045.697,7033896.393,6851413.331,7209918.22,7493133.454,7874549.464,7943281.311,8263149.132,8270583.375,8744909.485,8462307.129,8867580.446,9158502.736,9254726.86,8972500.681,9597709.527,9749794.514,9692799.245,11339065.788,11092919.312,10986904.14,11044294.695,10876488.897,11550549.887,12890519.925,11593283.044,11570714.299,9865403.948,9967717.094,10320661.968,10344142.62,10977885.096,12469180.769,10964764.272,10914275.574,10510740.536,11429150.176,11891645.135,11826091.359,12857637.521,12559260.914,11344341.851,11045891.402,11026461.994,12443306.66,10886611.771,11373634.253,10624082.923,9399745.686,9544882.728,9406766.338,9799300.765,10105687.296,10236200.321,11170074.61,12365343.682
Q,Quarterly,JPY,Yen,4T,Emerging market and developing economies,P,Non-financial sectors,A,All sectors,I,Cross-border & Local in FCY,D,Debt securities,771,"Year-on-year changes, in per cent",,0,Units,2,Two,,,,,Q:JPY:4T:P:A:I:D:771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.054,-0.85,9.985,12.481,17.901,8.835,10.895,8.952,5.956,-0.564,-10.378,-13.23,-12.745,-11.277,-21.732,-25.155,-26.997,-23.511,-17.615,-13.809,-7.791,-24.062,-22,-15.216,-17.997,-2.672,5.173,4.788,10.622,7.866,-6.019,-9.375,-13.014,-8.083,2.432,3.95,2.991,-4.062,-0.485,12.377,21.758,26.864,17.394,9.999,17.561,19.958,26.914,9.989,2.146,3.329,4.568,15.328,6.71,1.752,2.384,3.024,6.33,0,0,0,0,6.248,0.302,1.784,-0.351,12.098,7.136,10.891,10.484,5.393,7.18,5.78,9.129,12.917,16.379,11.569,19.001,12.089,14.819,10.287,-0.885,-3.922,-6.263,-9.415,-16.083,-15.765,-23.357,-15.353,-7.324,-3.051,-2.945,-3.641,-3.016
Q,Quarterly,JPY,Yen,4T,Emerging market and developing economies,P,Non-financial sectors,A,All sectors,I,Cross-border & Local in FCY,D,Debt securities,JPY,Yen,,6,Millions,0,Zero,,,,,Q:JPY:4T:P:A:I:D:JPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2247172.282,2449336.622,2609830.367,2688761.86,2647511.195,2662500.112,2896999.313,2932578.566,2808986.099,2652488.774,2596839.959,2544913.802,2451314.287,2353312.804,2032726.555,1904509.57,1789180.501,1803882.331,1678071.388,1644341.758,1652741.517,1369714.715,1307530.447,1392529.962,1353680.157,1331346.33,1374796.795,1459573.595,1497085.719,1436252.587,1292032.522,1323532.653,1303564.999,1320564.198,1323564.623,1372031.455,1339031.066,1263730.765,1315230.023,1543030.565,1639457.789,1612258.346,1551458.82,1714458.464,1958927.172,1964817.316,1948332.975,1855923.072,1949921.859,1978423.647,2039343.604,2139542.453,2076642.67,2010142.634,2083243.534,2198242.937,2203242.616,2203242.152,2439803.022,2387703.579,2406302.076,2346302.598,2448477.491,2431478.162,2399078.021,2629077.027,2663226.791,2731728.187,2685387.304,2810088.803,2848687.544,2889087.949,2924433.754,3170786.854,3312489.286,3221489.055,3521487.523,3590589.167,3844987.502,3591788.43,3491787.71,3451788.513,3605787.966,3254786.926,2931086.915,2908188.631,2762987.556,2753388.885,2715887.888,2816588.269,2677987.741,2650528.161,2630427.783
Q,Quarterly,JPY,Yen,4U,Developing Latin America and Caribbean,N,"Non-banks, total",A,All sectors,I,Cross-border & Local in FCY,B,Credit (loans & debt securities),771,"Year-on-year changes, in per cent",,0,Units,2,Two,,,,,Q:JPY:4U:N:A:I:B:771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.697,10.581,18.134,14.274,13.279,8.037,12.843,11.546,10.678,-0.922,-1.13,-8.189,-12.499,-4.27,-17.243,-14.461,-17.005,-15.212,-9.459,-8.391,3.14,-14.564,-8.614,-1.097,-4.042,-1.914,1.247,2.849,12.468,26.411,31.125,32.904,31.443,28.422,19.963,9.679,-4.973,-6.049,-9.271,-4.073,10.024,18.471,21.997,20.671,14.771,18.105,18.086,11.554,7.969,7.932,6.384,3.315,3.853,-2.441,-3.994,-1.214,-2.822,-3.354,-3.672,-5.667,-10.888,6.923,-0.607,7.479,7.481,-16.277,-4.2,-19.973,-5.852,7.373,1.75,9.312,-1.389,-10.762,-4.457,2.852,3.084,10.4,3.051,-3.083,1.245,-0.874,-5.58,-3.433,-24.834,-26.669,-26.136,-24.21,-5.18,-11.994,-9.562,7.66,4.482
Q,Quarterly,JPY,Yen,4U,Developing Latin America and Caribbean,N,"Non-banks, total",A,All sectors,I,Cross-border & Local in FCY,B,Credit (loans & debt securities),JPY,Yen,,6,Millions,0,Zero,,,,,Q:JPY:4U:N:A:I:B:JPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3029666.028,3263194.663,3279301.974,3336920.704,3386921.395,3478050.27,3654753.439,3701021.62,3740340.391,3439786.914,3603500.949,3407942.588,3284148.024,3304396.76,2992595.365,2916586.519,2697111.815,2772386.501,2681139.957,2643898.113,2783771.912,2386868.122,2470537.451,2630094.75,2684931.055,2332484.756,2490574.337,2700052.051,3013730.279,2948114.341,3265515.786,3588384.572,3988910.535,3810144.891,3942101.766,3948955.529,3775981.373,3568100.585,3565100.847,3786034.098,4153773.434,4227336.43,4349465.993,4567307.098,4766174.745,4989780.793,5133018.008,5094415.384,5186558.262,5390581.964,5465865.745,5268796.083,5381441.53,5291237.775,5287607.701,5302202.42,5293221.397,5176335.166,5146620.975,3005918.391,2835788.191,3328037.491,3076780.275,3231453.813,3048785.605,2785961.655,2989574.887,2623019.212,2911359.842,3034754.586,3041571.404,2866861.014,2864208.09,2705006.85,2903151.726,2945733.586,2956072.459,2986350.222,2992291.886,2855463.764,2999191.492,2966381.881,2830830.507,2762758.104,2205974.094,2136120.848,2053287.367,2055923.401,2094837.549,1875836.714,1852992.155,2208822.576,2188382.225
Q,Quarterly,JPY,Yen,4W,Developing Africa and Middle East,N,"Non-banks, total",A,All sectors,I,Cross-border & Local in FCY,B,Credit (loans & debt securities),771,"Year-on-year changes, in per cent",,0,Units,2,Two,,,,,Q:JPY:4W:N:A:I:B:771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.281,14.705,-13.201,-16.094,-15.336,-6.302,7.06,1.86,-5.604,17.163,-7.339,-2.394,5.352,-15.563,-0.221,7.953,17.436,14.143,10.461,-0.345,-7.633,0.932,10.174,-0.83,-1.288,-11.905,-14.487,-0.62,27.05,38.162,32.197,46.662,23.179,23.445,20.224,10.969,-3.416,-13.47,-10.466,-20.007,-6.625,13.159,20.848,27.64,15.893,1.638,-1.32,-5.058,-4.327,-4.947,10.919,8.13,2.533,0.672,-16.559,-10.096,-4.226,0.038,-5.949,-8.061,-12.456,5.905,9.745,13.183,-1.272,-17.591,-10.84,-15.827,6.032,12.625,-2.769,-1.683,-6.692,-15.257,-10.761,-7.271,7.247,19.251,19.251,2.828,-15.559,-9.521,-5.348,12.272,11.449,-16.196,-16.585,-15.536,-3.384,10.68,2.277,5.482,3.012
Q,Quarterly,JPY,Yen,4W,Developing Africa and Middle East,N,"Non-banks, total",A,All sectors,I,Cross-border & Local in FCY,B,Credit (loans & debt securities),JPY,Yen,,6,Millions,0,Zero,,,,,Q:JPY:4W:N:A:I:B:JPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574629.744,531395.178,507892.939,527513.444,545807.642,549975.955,577998.216,580288.184,532599.637,631502.339,543562.895,539039.714,530330.203,538032.573,514959.536,550347.302,580104.968,582030.853,569285.175,535374.737,543646.468,595333.895,639668.697,579715.207,572118.441,537481.098,561819.54,579973.722,727703.712,776966.99,728564.371,813054.29,791314.993,804911.265,768692.005,717921.152,709903.544,646676.235,604839.077,583570.918,635041.429,686845.37,690455.826,670644.12,665670.191,643825.2,637907.062,612313.928,631793.539,605906.972,715095.71,719377.885,722425.35,723813.149,712231.491,752020.162,740041.544,736761.273,729977.246,746812.293,708159.252,864706.097,837283.452,847533.901,700873.353,714240.048,748228.503,713500.056,743564.606,804932.151,728006.379,766016.807,755544.113,744395.842,708991.38,710468.062,812198.59,887809.01,845742.597,730711.565,686005.215,803509.151,800563.458,820399.866,756459.603,666271.715,660746.235,685639.014,733211.053,739782.635,677447.422,725006.542,754757.901
Q,Quarterly,JPY,Yen,4Y,Developing Asia and Pacific,N,"Non-banks, total",A,All sectors,I,Cross-border & Local in FCY,B,Credit (loans & debt securities),771,"Year-on-year changes, in per cent",,0,Units,2,Two,,,,,Q:JPY:4Y:N:A:I:B:771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.445,-16.915,-14.673,-16.184,-5.393,-10.203,-6.67,-9.839,-11.455,-5.521,-5.617,-0.877,-5.497,0.89,-3.155,-13.518,-19.253,-22.138,-19.664,-8.189,-5.861,-2.738,2.441,13.887,20.148,19.589,21.667,7.371,14.502,13.216,13.565,12.567,11.559,13.893,11.402,4.39,-7.399,-8.502,-15.349,-13.67,-4.685,-3.651,7.315,14.736,16.748,10.697,13.382,5.544,0.639,6.211,-0.166,-0.967,4.308,-0.66,-1.675,30.043,22.47,23.935,18.959,-24.389,-14.564,-9.963,-15.099,4.848,-19.623,-18.667,-9.377,-1.751,19.555,28.74,10.398,4.86,-2.2,-3.634,15.429,12.898,30.443,11.104,-1.661,-3.463,-17.789,-1.311,-5.811,0.087,4.617,-19.78,-7.989,-12.441,-8.529,8.902,8.196,16.064,24.801
Q,Quarterly,JPY,Yen,4Y,Developing Asia and Pacific,N,"Non-banks, total",A,All sectors,I,Cross-border & Local in FCY,B,Credit (loans & debt securities),JPY,Yen,,6,Millions,0,Zero,,,,,Q:JPY:4Y:N:A:I:B:JPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6504017.799,6305435.316,5998557.994,5975244.433,6226322.19,5712410.817,5607804.699,5447140.332,5561523.742,5375911.796,5314413.355,5337514.954,5188328.852,5440533.106,5068330.494,4529404.935,3856302.596,3917285.646,3830383.652,3895719.581,4234776.23,4437891.368,4603788.54,5276104.929,5177781.118,5352254.151,5618972.162,5674555.043,5932802.583,6129053.533,6360085.709,6322184.473,6394931.947,6788603.698,6958352.392,6277877.403,5903213.457,6072644.827,5678056.827,5461123.861,5570039.484,5753490.369,5986895.851,6083090.113,6319588.651,6216260.2,6593071.746,6276523.172,6544374.081,6774499.864,6832211.732,6711499.415,7227693.884,7351221.836,7362197.431,9247888.93,8975736.125,8977291.957,9025535.484,8713892.83,9631425.495,10240305.981,9338072.6,9137361.325,7741746.387,8326854.425,8459283.087,8970809.274,9247888.772,10715075.815,9335248.206,9407823.045,9024855.336,10322972.231,10771507.36,10618480.483,11832303.628,11504440.559,10626602.274,10283795.655,9720057.735,11344566.745,10001670.202,10284920.417,10112721.285,9050335.861,9150525.722,8953437.074,9253591.913,9857657.454,9902173.872,10395645.713,11547281.639
Q,Quarterly,JPY,Yen,AR,Argentina,N,"Non-banks, total",A,All sectors,I,Cross-border & Local in FCY,B,Credit (loans & debt securities),771,"Year-on-year changes, in per cent",,0,Units,2,Two,,,,,Q:JPY:AR:N:A:I:B:771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74,10.093,9.082,10.936,3.422,-10.015,-9.059,-14.328,-14.121,-16.121,-12.244,-7.057,-6.389,-6.172,-5.988,-8.51,-3.766,-2.659,0.819,3.811,0.128,-91.405,-91.846,-92.261,-92.079,-6.761,-6.573,-3.291,4.729,11.067,19.516,20.123,11.422,10.202,8.256,-13.215,-1.616,-12.166,-13.746,-0.853,-13.553,-8.361,-13.972,-9.663,-7.71,-4.896,0.517,2.052,1.9,-1.305,-1.009,-2.347,-3.14,-4.489,-5.736,-3.677,-3.227,-0.175,-3.607,-19.05,-20.358,-18.627,-16.424,0.011,-0.304,0.617,-4.034,-11.475,2.56,-6.088,0.407,5.839,-7.108,-5.379,5.345,-0.279,6.75,13.738,-4.341,0.668,-8.926,-11.488,-8.204,-7.222,-3.361,-5.253,-2.514,0.735,0.174,0.862,1.847,-0.598,3.035
Q,Quarterly,JPY,Yen,AR,Argentina,N,"Non-banks, total",A,All sectors,I,Cross-border & Local in FCY,B,Credit (loans & debt securities),JPY,Yen,,6,Millions,0,Zero,,,,,Q:JPY:AR:N:A:I:B:JPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454057.359,527283.173,490676.104,491213.637,464646.646,469324.964,441045.718,420953.873,399054.453,393681.518,387081.998,391248.283,373560.531,369388.296,363908.635,357954.705,359389.842,359463.907,366782.906,371486.411,359847.576,30885.912,29894.597,28620.246,28377.727,28679.404,27814.781,27678.051,29718.699,31853.76,33244.438,33249.129,33114.962,35103.49,35987.893,28845.773,32572.725,30827.028,31035.515,28602.741,28158.373,28515.404,26950.382,26081.9,26231.869,27118.233,27088.592,26616.195,26740.224,26721.37,26772.249,25951.14,25850.086,25523.203,25277.463,25526.862,25546.208,26018.673,24843.431,20521.071,20204.711,21026.448,20620.177,20524.014,20144.236,21156.381,19789.079,18170.107,20661.287,19868.925,19868.498,19229.51,19149.328,18799.792,20930.908,19174.884,20484.802,21380.036,20020.253,19302.32,18656.307,18924.133,18378.048,17908.289,18029.089,17930.007,17915.887,18039.879,18060.507,18084.518,18246.845,17932.011,18608.502
Q,Quarterly,JPY,Yen,BR,Brazil,N,"Non-banks, total",A,All sectors,I,Cross-border & Local in FCY,B,Credit (loans & debt securities),771,"Year-on-year changes, in per cent",,0,Units,2,Two,,,,,Q:JPY:BR:N:A:I:B:771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.717,10.691,26.087,47.838,58.045,42.414,148.365,125.531,140.81,90.665,7.952,-7.511,-16.189,-17.889,-57.045,-56.104,-53.75,-43.739,4.183,-4.155,-3.322,-20.323,-17.938,-16.49,-37.812,-42.936,-34.262,-23.122,53.592,-22.922,27.475,34.832,-7.515,106.047,-0.195,-26.468,-32.126,-35.43,-21.159,-30.344,-18.323,-18.608,-31.629,-11.726,-9.469,7.861,-2.585,-6.911,-12.675,-16.722,-11.527,-19.585,-15.814,-6.983,-7.773,23.207,23.153,9.945,29.359,19.152,12.9,3.876,0.052,-40.397,-44.367,-42.462,-44.605,-22.589,4.703,-50.807,-40.465,-41.823,-59.356,-3.959,-0.577,9.031,60.579,97.301,228.81,32.816,8.814,-4.025,-52.858,14.049,21.102,-17.945,-2.833,25.886,-1.911,26.722,55.871,15.505,261.697
Q,Quarterly,JPY,Yen,BR,Brazil,N,"Non-banks, total",A,All sectors,I,Cross-border & Local in FCY,B,Credit (loans & debt securities),JPY,Yen,,6,Millions,0,Zero,,,,,Q:JPY:BR:N:A:I:B:JPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178929.825,248765.171,239148.952,292493.029,279397.363,347671.52,586408.227,655346.957,672931.717,666737.763,632909.047,647400.852,602516.909,584866.568,290443.626,284245.673,278873.338,329314.124,302826.404,272667.981,269640.595,290101.049,274756.582,249382.133,183661.644,164035.794,178970.212,191769.47,282113.213,126345.114,228040.228,258469.82,260844.37,260424.505,227630.385,190841.574,177761.617,168836.227,180184.234,132919.661,145185.247,137417.11,123192.27,115138.783,128976.07,145423.045,117756.261,107177.375,112687.513,121200.764,104249.763,86274.693,94903.276,112775.037,96247.141,149451.335,164344.47,174331.45,174933.993,136098.163,141805.753,138031.704,133409.197,80901.509,78680.8,79422.205,73905.968,62633.26,82389.845,39028.088,43910.33,36362.43,33343.541,37442.151,43648.313,39635.069,53639.992,73855.751,143496.497,52663.997,58396.109,70922.402,67680.378,60060.723,70718.546,58197.491,65766.163,75613.172,65549.837,69691.866,97828.499,83342.835,239441.991
Q,Quarterly,JPY,Yen,CL,Chile,N,"Non-banks, total",A,All sectors,I,Cross-border & Local in FCY,B,Credit (loans & debt securities),771,"Year-on-year changes, in per cent",,0,Units,2,Two,,,,,Q:JPY:CL:N:A:I:B:771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.836,-3.757,60.592,113.332,56.011,56.983,21.97,0.733,23.547,31.37,52.561,10.967,-8.955,-11.008,-6.099,-0.732,4.677,-0.496,0.93,-6.467,-3.967,14.924,57.697,57.58,42.208,-75.091,-81.108,-71.629,-59.097,139.729,125.665,66.595,41.035,25.297,24.71,19.4,10.257,-5.202,6.542,-10.209,-20.728,-21.913,-38.077,-35.052,39.51,60.442,91.895,78.68,-12.055,-39.779,-39.927,-48.225,-28.728,-20.904,-27.171,-64.49,-79.167,-69.346,-78.425,-44.76,-38.786,-40.551,-37.804,-61.182,-65.333,-83.312,-78.051,-70.976,-53.328,24.853,14.159,38.379,-5.93,-38.902,-25.782,287.723,917.554,977.804,987.903,117.808,6.55,26.397,27.468,72.24,63.04,21.621,12.109,-43.79,-41.653,-29.419,-29.601,90.177,141.937
Q,Quarterly,JPY,Yen,CL,Chile,N,"Non-banks, total",A,All sectors,I,Cross-border & Local in FCY,B,Credit (loans & debt securities),JPY,Yen,,6,Millions,0,Zero,,,,,Q:JPY:CL:N:A:I:B:JPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43731.53,43149.548,46143.127,76067.772,67457.13,66974.577,55638.303,76424.284,83282.682,87924.18,84837.071,87655.377,78492.148,80995.591,82462.094,87146.239,81952.957,80387.683,83016.066,81302.722,78702.756,92386.934,131022.721,128220.82,112015.747,23158.573,24890.003,36581.26,46069.062,55522.755,56173.794,60948.237,64990.282,69578.736,70064.332,72781.832,71656.61,65962.138,74651.59,65350.626,56803.494,51509.252,46228.337,40575.037,75746.537,78985.304,84781.433,72484.121,67037.129,47880.766,51270.378,37803.688,47810.331,37881.982,37421.822,14007.019,9155.452,10675.323,7408.636,6965.204,5728.259,6487.433,4709.881,2703.989,1986.522,1083.074,1034.234,785.166,927.348,1352.726,1161.697,1069.003,856.399,813.003,862.246,4147.49,8737.991,8765.974,9384.351,9032.199,9310.294,11079.955,11962.135,15557.253,15178.074,13474.589,13409.658,8743.469,8855.743,9510.814,9440.632,16400.829,21132.583
Q,Quarterly,JPY,Yen,CN,China,N,"Non-banks, total",A,All sectors,I,Cross-border & Local in FCY,B,Credit (loans & debt securities),771,"Year-on-year changes, in per cent",,0,Units,2,Two,,,,,Q:JPY:CN:N:A:I:B:771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.019,-17.954,-16.015,-7.276,-7.342,-7.403,-13.886,-24.974,-24.46,-24.293,-17.146,-21.452,-22.103,-20.908,-24.46,-9.506,-7.899,-8.757,-32.576,-32.109,-41.148,-41.437,-45.947,-43.936,-37.967,-37.91,-26.833,-26.245,-21.812,-15.484,-13.231,-8.968,4.515,3.575,35.766,26.923,0.98,-15.461,-14.146,-14.982,7.928,42.809,83.356,61.697,57.97,58.892,44.083,84.98,193.57,237.691,250.571,177.803,57.245,40.867,35.847,104.63,93.855,88.433,64.374,-1.228,23.567,0.853,-13.122,-10.554,-51.548,-50.622,-43.528,-12.079,43.162,69.947,44.822,7.44,3.02,-0.593,22.831,19.338,27.891,7.389,-7.335,-12.783,-38.683,-20.508,-14.753,-0.476,35.978,-2.92,-1.876,-20.671,-11.609,-0.068,15.905,23.69,26.163
Q,Quarterly,JPY,Yen,CN,China,N,"Non-banks, total",A,All sectors,I,Cross-border & Local in FCY,B,Credit (loans & debt securities),JPY,Yen,,6,Millions,0,Zero,,,,,Q:JPY:CN:N:A:I:B:JPY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266412.646,266370.312,246309.253,246251.076,246136.516,245893.307,212161.08,184988.417,186117.185,186010.861,175783.318,145060.414,144717.447,147181.121,132417.418,130837.007,132702.602,133874.446,89336.905,88586.792,78149.269,78481.917,48391.745,50166.259,48842.922,48871.697,35588.466,37128.244,38256.374,41919.65,30439.681,32925.368,37250.415,41103.959,40056.072,38080.081,37377.198,33206.485,32043.942,32807.904,39605.723,45855.419,56425.598,49542.902,58524.415,68803.446,77101.192,88719.856,171363.428,230951.381,271001.058,271775.304,310066.38,396599.076,452151.016,657947.063,644840.794,760721.368,828206.142,830564.106,1034246.064,1012354.475,878722.447,742941.932,501291.691,500058.578,496421.943,648608.09,712508.669,843876.19,713925.205,697176.976,731977.886,838041.679,875994.996,831081.972,937898.168,899901.92,811679.825,724841.226,575144.548,715413.554,691998.039,721435.385,782012.158,694491.197,678990.268,572271.229,691254.279,694023.361,786974.806,707826.829,872064.72
Q,Quarterly,JPY,Yen,ID,Indonesia,N,"Non-banks, total",A,All sectors,I,Cross-border & Local in FCY,B,Credit (loans & debt securities),771,"Year-on-year changes, in per cent",,0,Units,2,Two,,,,,Q:JPY:ID:N:A:I:B:771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.141,-4.939,-25.425,13.281,25.299,24.444,24.756,1.786,-14.157,-16.697,-7.063,-8.602,-12.52,9.239,4.534,-18.669,-11.012,-16.708,-19.413,22.598,16.42,3.892,0.885,14.344,3.281,-0.976,16.731,-1.495,7.851,3.612,2.392,-3.05,-0.91,5.451,3.176,-3.675,4.633,-6.775,0.227,2.185,4.65,28.384,32.143,56.718,54.94,38.841,25.678,15.743,8.163,17.802,17.053,17.088,16.516,12.664,16.373,45.605,41.544,38.998,32.835,-0.34,11.323,20.343,22.441,21.347,-4.911,1.757,0.037,3.532,24.054,29.756,8.428,4.609,-4.102,-5.639,14.169,13.069,27.46,20.399,9.99,8.043,-5.719,-11.002,-2.718,-1.206,1.829,-10.404,-13.582,-10.111,-4.475,8.018,8.01,0.424,-3.961
